Code_Ligne,Variante,succession,stop_id,descr_fr,descr_nl,alpha_fr,alpha_nl,coord_x,coord_y,mode,numero_lig,terminus,geometry
089b,1,21,3347,GARE CENTRALE,CENTRAAL STATION,Gare Centrale,Centraal Station,149175.0,170688.0,B,89,GARE CENTRALE,POINT (149175 170688)
089b,2,1,3347,GARE CENTRALE,CENTRAAL STATION,Gare Centrale,Centraal Station,149175.0,170688.0,B,89,WESTLAND SHOPPING,POINT (149175 170688)
089b,2,2,2301,ARENBERG,ARENBERG,Arenberg,Arenberg,149164.0,170985.0,B,89,WESTLAND SHOPPING,POINT (149164 170985)
089b,2,3,2595,DE BROUCKERE,DE BROUCKERE,De Brouckère,De Brouckère,148953.4,171122.9,B,89,WESTLAND SHOPPING,POINT (148953.4 171122.9)
089b,2,4,2303,DE BROUCKERE,DE BROUCKERE,De Brouckère,De Brouckère,148674.0,171122.0,B,89,WESTLAND SHOPPING,POINT (148674 171122)
089b,2,5,3320B,BOURSE,BEURS,Bourse,Beurs,148495.0,170997.0,B,89,WESTLAND SHOPPING,POINT (148495 170997)
089b,2,6,3221,DANSAERT,DANSAERT,Dansaert,Dansaert,148324.0,171205.0,B,89,WESTLAND SHOPPING,POINT (148324 171205)
089b,2,7,3222,PORTE DE FLANDRE,VLAAMSEPOORT,Porte de Flandre,Vlaamsepoort,148105.0,171403.0,B,89,WESTLAND SHOPPING,POINT (148105 171403)
089b,2,8,3223B,PORTE DE NINOVE,NINOOFSEPOORT,Porte de Ninove,Ninoofsepoort,147887.2,171126.7,B,89,WESTLAND SHOPPING,POINT (147887.2 171126.7)
089b,2,9,3228,TRIANGLE,DRIEHOEK,Triangle,Driehoek,147601.7,171069.7,B,89,WESTLAND SHOPPING,POINT (147601.7 171069.7)
089b,2,10,4594,DUCHESSE BRABANT,HERTOGIN BRABANT,Duchesse de Brabant,Hertogin van Brabant,147187.8,171026.8,B,89,WESTLAND SHOPPING,POINT (147187.8 171026.8)
089b,2,11,1117,DELACROIX,DELACROIX,Delacroix,Delacroix,146782.0,170601.0,B,89,WESTLAND SHOPPING,POINT (146782 170601)
089b,2,12,2781,JACQUES BREL,JACQUES BREL,Jacques Brel,Jacques Brel,146373.0,170229.9,B,89,WESTLAND SHOPPING,POINT (146373 170229.9)
089b,2,13,2783,VETERANS COLON.,KOLON. VETERANEN,Veterans Coloniaux,Koloniale Veteranen,146114.6,170343.4,B,89,WESTLAND SHOPPING,POINT (146114.6 170343.4)
089b,2,14,2779,SCHEUT,SCHEUT,Scheut,Scheut,145789.0,170799.0,B,89,WESTLAND SHOPPING,POINT (145789 170799)
089b,2,15,2768,RUE DE L'OBUS,BOMSTRAAT,Rue de l'Obus,Bomstraat,145426.0,170782.0,B,89,WESTLAND SHOPPING,POINT (145426 170782)
089b,2,16,2750,PRINCE DE LIEGE,PRINS VAN LUIK,Prince de Liège,Prins van Luik,145108.0,170605.0,B,89,WESTLAND SHOPPING,POINT (145108 170605)
089b,2,17,1257,PAULSEN,PAULSEN,Paulsen,Paulsen,145160.0,170374.0,B,89,WESTLAND SHOPPING,POINT (145160 170374)
089b,2,18,2536,PETERBOS,PETERBOS,Peterbos,Peterbos,144861.0,170337.0,B,89,WESTLAND SHOPPING,POINT (144861 170337)
089b,2,19,1259,WILLEMYNS,WILLEMYNS,Willemyns,Willemyns,144866.7,169744.3,B,89,WESTLAND SHOPPING,POINT (144866.7 169744.3)
089b,2,20,1260,FRUITS,FRUIT,Fruits,Fruit,144451.0,169686.0,B,89,WESTLAND SHOPPING,POINT (144451 169686)
089b,2,21,1261,WESTLAND SHOPPING,WESTLAND SHOPPING,Westland Shopping,Westland Shopping,144040.0,169778.0,B,89,WESTLAND SHOPPING,POINT (144040 169778)
095b,1,1,2278,GRAND-PLACE,GROTE MARKT,Grand-Place,Grote Markt,148819.0,170485.0,B,95,WIENER,POINT (148819 170485)
095b,1,2,2268,BIBLIOTHEQUE,BIBLIOTHEEK,Bibliothèque,Bibliotheek,148993.0,170336.0,B,95,WIENER,POINT (148993 170336)
095b,1,3,1703,GRAND SABLON,GROTE ZAVEL,Grand Sablon,Grote Zavel,148959.0,170147.0,B,95,WIENER,POINT (148959 170147)
095b,1,4,1128,PETIT SABLON,KLEINE ZAVEL,Petit Sablon,Kleine Zavel,149093.0,169943.0,B,95,WIENER,POINT (149093 169943)
095b,1,5,6354B,ROYALE,KONING,Royale,Koning,149281.3,170126.2,B,95,WIENER,POINT (149281.3 170126.2)
095b,1,6,6433,TRONE,TROON,Trône,Troon,149885.0,169988.0,B,95,WIENER,POINT (149885 169988)
095b,1,7,1729,SCIENCE,WETENSCHAP,Science,Wetenschap,150043.6,169936.7,B,95,WIENER,POINT (150043.6 169936.7)
095b,1,8,1233,LUXEMBOURG,LUXEMBURG,Luxembourg,Luxemburg,150280.4,169835.9,B,95,WIENER,POINT (150280.4 169835.9)
095b,1,9,1906,IDALIE,IDALIE,Idalie,Idalie,150241.0,169418.0,B,95,WIENER,POINT (150241 169418)
095b,1,10,1909,BLYCKAERTS,BLYCKAERTS,Blyckaerts,Blyckaerts,150429.0,169169.0,B,95,WIENER,POINT (150429 169169)
095b,1,11,4303,GERMOIR,MOUTERIJ,Germoir,Mouterij,150698.0,168834.0,B,95,WIENER,POINT (150698 168834)
095b,1,12,4304,RODIN,RODIN,Rodin,Rodin,150930.0,168540.0,B,95,WIENER,POINT (150930 168540)
095b,1,13,4305,DELPORTE,DELPORTE,Delporte,Delporte,151208.0,168195.0,B,95,WIENER,POINT (151208 168195)
095b,1,14,4306,ETTERBEEK GARE,ETTERBEEK STATION,Etterbeek Gare,Etterbeek Station,151426.0,167916.0,B,95,WIENER,POINT (151426 167916)
095b,1,15,4307,THYS,THYS,Thys,Thys,151668.0,167491.0,B,95,WIENER,POINT (151668 167491)
095b,1,16,3558,CIM. D'IXELLES,BEGR. VAN ELSENE,Cimetière d'Ixelles,Begraafplaats van Elsene,151540.0,167283.0,B,95,WIENER,POINT (151540 167283)
095b,1,17,4308,RELAIS,PLEISTERPLAATS,Relais,Pleisterplaats,151712.0,166805.0,B,95,WIENER,POINT (151712 166805)
095b,1,18,4309,ARCADES,ARCADEN,Arcades,Arcaden,151992.0,166644.0,B,95,WIENER,POINT (151992 166644)
095b,1,19,4310,KEYM,KEYM,Keym,Keym,152445.0,166575.0,B,95,WIENER,POINT (152445 166575)
095b,1,20,4311,VANDER ELST,VANDER ELST,Vander Elst,Vander Elst,152675.0,166084.0,B,95,WIENER,POINT (152675 166084)
095b,1,21,1453,CALYPSO 2000,CALYPSO 2000,Calypso 2000,Calypso 2000,152892.0,165840.0,B,95,WIENER,POINT (152892 165840)
095b,1,22,4313,LES 3 TILLEULS,DRIE LINDEN,Les Trois Tilleuls,Drie Linden,153084.0,165793.0,B,95,WIENER,POINT (153084 165793)
095b,1,23,4314,CERISAIE,KERSEBOOMGAARD,Cerisaie,Kerseboomgaard,153526.0,165797.0,B,95,WIENER,POINT (153526 165797)
095b,1,24,4315,FAUCONNERIE,VALKERIJ,Fauconnerie,Valkerij,153781.0,165657.0,B,95,WIENER,POINT (153781 165657)
095b,1,25,4318,WIENER,WIENER,Wiener,Wiener,153597.0,165355.0,B,95,WIENER,POINT (153597 165355)
095b,2,1,4351,WIENER,WIENER,Wiener,Wiener,153554.0,165360.0,B,95,GRAND-PLACE,POINT (153554 165360)
095b,2,2,4348,MIRAVAL,MIRAVAL,Miraval,Miraval,153191.0,165531.0,B,95,GRAND-PLACE,POINT (153191 165531)
095b,2,3,4355,LES 3 TILLEULS,DRIE LINDEN,Les Trois Tilleuls,Drie Linden,153110.0,165811.0,B,95,GRAND-PLACE,POINT (153110 165811)
095b,2,4,1455,CALYPSO 2000,CALYPSO 2000,Calypso 2000,Calypso 2000,152837.0,165853.0,B,95,GRAND-PLACE,POINT (152837 165853)
095b,2,5,4357,VANDER ELST,VANDER ELST,Vander Elst,Vander Elst,152680.0,166105.0,B,95,GRAND-PLACE,POINT (152680 166105)
095b,2,6,4358,KEYM,KEYM,Keym,Keym,152426.0,166621.0,B,95,GRAND-PLACE,POINT (152426 166621)
095b,2,7,4359,ARCADES,ARCADEN,Arcades,Arcaden,151974.0,166672.0,B,95,GRAND-PLACE,POINT (151974 166672)
095b,2,8,4360,RELAIS,PLEISTERPLAATS,Relais,Pleisterplaats,151667.0,166845.0,B,95,GRAND-PLACE,POINT (151667 166845)
095b,2,9,3514,CIM. D'IXELLES,BEGR. VAN ELSENE,Cimetière d'Ixelles,Begraafplaats van Elsene,151547.0,167281.0,B,95,GRAND-PLACE,POINT (151547 167281)
095b,2,10,4362,THYS,THYS,Thys,Thys,151683.0,167455.0,B,95,GRAND-PLACE,POINT (151683 167455)
095b,2,11,4363,ETTERBEEK GARE,ETTERBEEK STATION,Etterbeek Gare,Etterbeek Station,151418.0,167941.0,B,95,GRAND-PLACE,POINT (151418 167941)
095b,2,12,4364,DELPORTE,DELPORTE,Delporte,Delporte,151200.0,168213.0,B,95,GRAND-PLACE,POINT (151200 168213)
095b,2,13,4365,RODIN,RODIN,Rodin,Rodin,150922.0,168568.0,B,95,GRAND-PLACE,POINT (150922 168568)
095b,2,14,4366,GERMOIR,MOUTERIJ,Germoir,Mouterij,150771.0,168761.0,B,95,GRAND-PLACE,POINT (150771 168761)
095b,2,15,1981,BLYCKAERTS,BLYCKAERTS,Blyckaerts,Blyckaerts,150426.0,169197.0,B,95,GRAND-PLACE,POINT (150426 169197)
095b,2,16,1983,IDALIE,IDALIE,Idalie,Idalie,150148.0,169557.0,B,95,GRAND-PLACE,POINT (150148 169557)
095b,2,17,4367B,LUXEMBOURG,LUXEMBURG,Luxembourg,Luxemburg,150287.0,169752.0,B,95,GRAND-PLACE,POINT (150287 169752)
095b,2,18,1776,SCIENCE,WETENSCHAP,Science,Wetenschap,150035.6,169946.0,B,95,GRAND-PLACE,POINT (150035.6 169946)
095b,2,19,6432,TRONE,TROON,Trône,Troon,149829.0,170014.0,B,95,GRAND-PLACE,POINT (149829 170014)
095b,2,20,1124,TRONE,TROON,Trône,Troon,149726.0,170136.0,B,95,GRAND-PLACE,POINT (149726 170136)
095b,2,21,1165,ROYALE,KONING,Royale,Koning,149248.3,170107.4,B,95,GRAND-PLACE,POINT (149248.3 170107.4)
095b,2,22,3630,GRAND SABLON,GROTE ZAVEL,Grand Sablon,Grote Zavel,148971.4,170197.9,B,95,GRAND-PLACE,POINT (148971.4 170197.9)
095b,2,23,1781,GRAND-PLACE,GROTE MARKT,Grand-Place,Grote Markt,148801.0,170511.0,B,95,GRAND-PLACE,POINT (148801 170511)
095b,2,24,2392,BOURSE,BEURS,Bourse,Beurs,148559.3,170688.5,B,95,GRAND-PLACE,POINT (148559.3 170688.5)
095b,2,25,2278,GRAND-PLACE,GROTE MARKT,Grand-Place,Grote Markt,148819.0,170485.0,B,95,GRAND-PLACE,POINT (148819 170485)
098b,1,1,2384,CERIA,COOVI,CERIA,COOVI,144460.7,167296.5,B,98,HEROS,POINT (144460.7 167296.5)
098b,1,2,3810,BOLLINCKX,BOLLINCKX,Bollinckx,Bollinckx,145649.0,167031.0,B,98,HEROS,POINT (145649 167031)
098b,1,3,3814,MOZART,MOZART,Mozart,Mozart,145518.0,166651.0,B,98,HEROS,POINT (145518 166651)
098b,1,4,5963,PATHE,PATHE,Pathé,Pathé,145305.6,165884.0,B,98,HEROS,POINT (145305.6 165884)
098b,1,5,9649B,DORENT,DORENT,Dorent,Dorent,145282.3,164848.2,B,98,HEROS,POINT (145282.3 164848.2)
098b,1,6,2660,DROGENBOS-SHOP.,DROGENBOS-SHOP.,Drogenbos-Shopping,Drogenbos-Shopping,145775.0,164707.0,B,98,HEROS,POINT (145775 164707)
098b,1,7,5923,EGGERGAT,EGGERGAT,Eggergat,Eggergat,146277.0,164964.0,B,98,HEROS,POINT (146277 164964)
098b,1,8,5921B,CARREFOUR STALLE,KRUISPUNT STALLE,Carrefour Stalle,Kruispunt Stalle,146620.2,165054.3,B,98,HEROS,POINT (146620.2 165054.3)
098b,1,9,5916,EGIDE VAN OPHEM,EGIDE VAN OPHEM,Egide Van Ophem,Egide Van Ophem,146857.9,165085.1,B,98,HEROS,POINT (146857.9 165085.1)
098b,1,10,5917,WAGON,WAGEN,Wagon,Wagen,147230.0,165153.0,B,98,HEROS,POINT (147230 165153)
098b,1,11,1985B,GLOBE,GLOBE,Globe,Globe,147782.8,165567.4,B,98,HEROS,POINT (147782.8 165567.4)
098b,1,12,5058,HEROS,HELDEN,Héros,Helden,148084.0,165899.0,B,98,HEROS,POINT (148084 165899)
098b,1,13,1951,HEROS,HELDEN,Héros,Helden,148160.0,165875.0,B,98,HEROS,POINT (148160 165875)
098b,2,1,1951,HEROS,HELDEN,Héros,Helden,148160.0,165875.0,B,98,CERIA,POINT (148160 165875)
098b,2,2,1984B,GLOBE,GLOBE,Globe,Globe,147791.0,165580.1,B,98,CERIA,POINT (147791 165580.1)
098b,2,3,5952,WAGON,WAGEN,Wagon,Wagen,147200.9,165144.0,B,98,CERIA,POINT (147200.9 165144)
098b,2,4,5953,EGIDE VAN OPHEM,EGIDE VAN OPHEM,Egide Van Ophem,Egide Van Ophem,146828.0,165095.3,B,98,CERIA,POINT (146828 165095.3)
098b,2,5,5920C,CARREFOUR STALLE,KRUISPUNT STALLE,Carrefour Stalle,Kruispunt Stalle,146590.0,165057.0,B,98,CERIA,POINT (146590 165057)
098b,2,6,5922,EGGERGAT,EGGERGAT,Eggergat,Eggergat,146067.0,164869.0,B,98,CERIA,POINT (146067 164869)
098b,2,7,2610,DROGENBOS-SHOP.,DROGENBOS-SHOP.,Drogenbos-Shopping,Drogenbos-Shopping,145857.6,164769.0,B,98,CERIA,POINT (145857.6 164769)
098b,2,8,9686B,DORENT,DORENT,Dorent,Dorent,145329.5,164884.6,B,98,CERIA,POINT (145329.5 164884.6)
098b,2,9,5964,PATHE,PATHE,Pathé,Pathé,145316.0,165948.0,B,98,CERIA,POINT (145316 165948)
098b,2,10,3815,MOZART,MOZART,Mozart,Mozart,145542.0,166700.0,B,98,CERIA,POINT (145542 166700)
098b,2,11,3851,BOLLINCKX,BOLLINCKX,Bollinckx,Bollinckx,145657.0,166998.0,B,98,CERIA,POINT (145657 166998)
098b,2,12,2382,CERIA,COOVI,CERIA,COOVI,144478.0,167343.7,B,98,CERIA,POINT (144478 167343.7)
204b,1,1,6447,GARE CENTRALE,CENTRAAL STATION,Gare Centrale,Centraal Station,149173.0,170610.0,B,204,CIMETIERE DE BRUXELLES,POINT (149173 170610)
204b,1,2,2301,ARENBERG,ARENBERG,Arenberg,Arenberg,149164.0,170985.0,B,204,CIMETIERE DE BRUXELLES,POINT (149164 170985)
204b,1,3,2595,DE BROUCKERE,DE BROUCKERE,De Brouckère,De Brouckère,148953.4,171122.9,B,204,CIMETIERE DE BRUXELLES,POINT (148953.4 171122.9)
204b,1,4,2303,DE BROUCKERE,DE BROUCKERE,De Brouckère,De Brouckère,148674.0,171122.0,B,204,CIMETIERE DE BRUXELLES,POINT (148674 171122)
204b,1,5,2212,BOURSE,BEURS,Bourse,Beurs,148447.0,170887.0,B,204,CIMETIERE DE BRUXELLES,POINT (148447 170887)
204b,1,6,2578,ANNEESSENS,ANNEESSENS,Anneessens,Anneessens,148410.0,170587.0,B,204,CIMETIERE DE BRUXELLES,POINT (148410 170587)
204b,1,7,1063,CESAR DE PAEPE,CESAR DE PAEPE,César De Paepe,César De Paepe,148735.0,170275.0,B,204,CIMETIERE DE BRUXELLES,POINT (148735 170275)
204b,1,8,1376B,GRAND SABLON,GROTE ZAVEL,Grand Sablon,Grote Zavel,148917.5,170111.6,B,204,CIMETIERE DE BRUXELLES,POINT (148917.5 170111.6)
204b,1,9,1128,PETIT SABLON,KLEINE ZAVEL,Petit Sablon,Kleine Zavel,149093.0,169943.0,B,204,CIMETIERE DE BRUXELLES,POINT (149093 169943)
204b,1,10,1129,ROYALE,KONING,Royale,Koning,149267.0,170113.0,B,204,CIMETIERE DE BRUXELLES,POINT (149267 170113)
204b,1,11,6355,PALAIS,PALEIZEN,Palais,Paleizen,149449.0,170380.0,B,204,CIMETIERE DE BRUXELLES,POINT (149449 170380)
204b,1,12,6356,PARC,PARK,Parc,Park,149550.0,170690.0,B,204,CIMETIERE DE BRUXELLES,POINT (149550 170690)
204b,1,13,6357,CONGRES,CONGRES,Congrès,Congres,149699.0,171142.0,B,204,CIMETIERE DE BRUXELLES,POINT (149699 171142)
204b,1,14,6435,BOTANIQUE,KRUIDTUIN,Botanique,Kruidtuin,149812.0,171460.0,B,204,CIMETIERE DE BRUXELLES,POINT (149812 171460)
204b,1,15,6359,GILLON,GILLON,Gillon,Gillon,149890.0,171722.0,B,204,CIMETIERE DE BRUXELLES,POINT (149890 171722)
204b,1,16,6410,SAINTE-MARIE,SINT-MARIA,Sainte-Marie,Sint-Maria,149973.2,171975.4,B,204,CIMETIERE DE BRUXELLES,POINT (149973.2 171975.4)
204b,1,17,6418,ROBIANO,ROBIANO,Robiano,Robiano,150182.0,172213.0,B,204,CIMETIERE DE BRUXELLES,POINT (150182 172213)
204b,1,18,6203,COTEAUX,WIJNHEUVELEN,Coteaux,Wijnheuvelen,150596.0,172123.0,B,204,CIMETIERE DE BRUXELLES,POINT (150596 172123)
204b,1,19,6210,BIENFAITEURS,WELDOENERS,Bienfaiteurs,Weldoeners,151058.0,171925.0,B,204,CIMETIERE DE BRUXELLES,POINT (151058 171925)
204b,1,20,6214,PATRIE,VADERLAND,Patrie,Vaderland,151619.0,171753.0,B,204,CIMETIERE DE BRUXELLES,POINT (151619 171753)
204b,1,21,2249,MEISER,MEISER,Meiser,Meiser,151991.0,171641.0,B,204,CIMETIERE DE BRUXELLES,POINT (151991 171641)
204b,1,22,3761,LEOPOLD III,LEOPOLD III,Léopold III,Leopold III,152094.0,171915.0,B,204,CIMETIERE DE BRUXELLES,POINT (152094 171915)
204b,1,23,3762,FRANS COURTENS,FRANS COURTENS,Frans Courtens,Frans Courtens,152294.0,172078.0,B,204,CIMETIERE DE BRUXELLES,POINT (152294 172078)
204b,1,24,3763,PAUL LEDUC,PAUL LEDUC,Paul Leduc,Paul Leduc,152566.0,172246.0,B,204,CIMETIERE DE BRUXELLES,POINT (152566 172246)
204b,1,25,3766,OPTIMISME,OPTIMISME,Optimisme,Optimisme,152856.0,172400.0,B,204,CIMETIERE DE BRUXELLES,POINT (152856 172400)
204b,1,26,3460,GUILLAUME,GUILLAUME,Guillaume,Guillaume,153083.0,172302.0,B,204,CIMETIERE DE BRUXELLES,POINT (153083 172302)
204b,1,27,3272,PADUWA,PADUWA,Paduwa,Paduwa,153254.0,172148.0,B,204,CIMETIERE DE BRUXELLES,POINT (153254 172148)
204b,1,28,3273,ARTEMIS,ARTEMIS,Artémis,Artémis,153322.0,172354.0,B,204,CIMETIERE DE BRUXELLES,POINT (153322 172354)
204b,1,29,3274,CIM. DE BRUXELLES,BEGR. VAN BRUSSEL,Cimetière de Bruxelles,Begraafplaats van Brussel,153517.0,172650.0,B,204,CIMETIERE DE BRUXELLES,POINT (153517 172650)
204b,1,30,3285,DIABLOTINS,DUIVELTJES,Diablotins,Duiveltjes,153754.0,172778.0,B,204,CIMETIERE DE BRUXELLES,POINT (153754 172778)
204b,1,31,3401,CIM. DE BRUXELLES,BEGR. VAN BRUSSEL,Cimetière de Bruxelles,Begraafplaats van Brussel,153481.0,172653.0,B,204,CIMETIERE DE BRUXELLES,POINT (153481 172653)
204b,2,1,3401,CIM. DE BRUXELLES,BEGR. VAN BRUSSEL,Cimetière de Bruxelles,Begraafplaats van Brussel,153481.0,172653.0,B,204,GARE CENTRALE,POINT (153481 172653)
204b,2,2,3210B,ARTEMIS,ARTEMIS,Artémis,Artémis,153340.0,172437.0,B,204,GARE CENTRALE,POINT (153340 172437)
204b,2,3,1535,PADUWA,PADUWA,Paduwa,Paduwa,153202.0,172142.0,B,204,GARE CENTRALE,POINT (153202 172142)
204b,2,4,3402,GUILLAUME,GUILLAUME,Guillaume,Guillaume,153090.0,172322.0,B,204,GARE CENTRALE,POINT (153090 172322)
204b,2,5,3240,OPTIMISME,OPTIMISME,Optimisme,Optimisme,152846.0,172413.0,B,204,GARE CENTRALE,POINT (152846 172413)
204b,2,6,3704,PAUL LEDUC,PAUL LEDUC,Paul Leduc,Paul Leduc,152529.0,172240.0,B,204,GARE CENTRALE,POINT (152529 172240)
204b,2,7,3705,FRANS COURTENS,FRANS COURTENS,Frans Courtens,Frans Courtens,152281.0,172087.0,B,204,GARE CENTRALE,POINT (152281 172087)
204b,2,8,5308,LEOPOLD III,LEOPOLD III,Léopold III,Leopold III,152030.0,171819.0,B,204,GARE CENTRALE,POINT (152030 171819)
204b,2,9,2248,MEISER,MEISER,Meiser,Meiser,152001.0,171660.0,B,204,GARE CENTRALE,POINT (152001 171660)
204b,2,10,3298,PATRIE,VADERLAND,Patrie,Vaderland,151542.0,171825.0,B,204,GARE CENTRALE,POINT (151542 171825)
204b,2,11,3299,BIENFAITEURS,WELDOENERS,Bienfaiteurs,Weldoeners,151116.0,171992.0,B,204,GARE CENTRALE,POINT (151116 171992)
204b,2,12,3309,COTEAUX,WIJNHEUVELEN,Coteaux,Wijnheuvelen,150641.0,172117.0,B,204,GARE CENTRALE,POINT (150641 172117)
204b,2,13,6416,ROBIANO,ROBIANO,Robiano,Robiano,150167.0,172188.0,B,204,GARE CENTRALE,POINT (150167 172188)
204b,2,14,6411,SAINTE-MARIE,SINT-MARIA,Sainte-Marie,Sint-Maria,149955.0,171967.0,B,204,GARE CENTRALE,POINT (149955 171967)
204b,2,15,5735,GILLON,GILLON,Gillon,Gillon,149876.0,171722.0,B,204,GARE CENTRALE,POINT (149876 171722)
204b,2,16,6438,BOTANIQUE,KRUIDTUIN,Botanique,Kruidtuin,149790.0,171480.0,B,204,GARE CENTRALE,POINT (149790 171480)
204b,2,17,6308,CONGRES,CONGRES,Congrès,Congres,149682.0,171113.0,B,204,GARE CENTRALE,POINT (149682 171113)
204b,2,18,3062,ROSA PARKS,ROSA PARKS,Rosa Parks,Rosa Parks,149469.0,170766.0,B,204,GARE CENTRALE,POINT (149469 170766)
204b,2,19,6442,GARE CENTRALE,CENTRAAL STATION,Gare Centrale,Centraal Station,149340.0,170677.0,B,204,GARE CENTRALE,POINT (149340 170677)
204b,2,20,6447,GARE CENTRALE,CENTRAAL STATION,Gare Centrale,Centraal Station,149173.0,170610.0,B,204,GARE CENTRALE,POINT (149173 170610)
205b,1,1,6447,GARE CENTRALE,CENTRAAL STATION,Gare Centrale,Centraal Station,149173.0,170610.0,B,205,KRAAINEM,POINT (149173 170610)
205b,1,2,2301,ARENBERG,ARENBERG,Arenberg,Arenberg,149164.0,170985.0,B,205,KRAAINEM,POINT (149164 170985)
205b,1,3,2595,DE BROUCKERE,DE BROUCKERE,De Brouckère,De Brouckère,148953.4,171122.9,B,205,KRAAINEM,POINT (148953.4 171122.9)
205b,1,4,2303,DE BROUCKERE,DE BROUCKERE,De Brouckère,De Brouckère,148674.0,171122.0,B,205,KRAAINEM,POINT (148674 171122)
205b,1,5,2212,BOURSE,BEURS,Bourse,Beurs,148447.0,170887.0,B,205,KRAAINEM,POINT (148447 170887)
205b,1,6,2578,ANNEESSENS,ANNEESSENS,Anneessens,Anneessens,148410.0,170587.0,B,205,KRAAINEM,POINT (148410 170587)
205b,1,7,1063,CESAR DE PAEPE,CESAR DE PAEPE,César De Paepe,César De Paepe,148735.0,170275.0,B,205,KRAAINEM,POINT (148735 170275)
205b,1,8,1376B,GRAND SABLON,GROTE ZAVEL,Grand Sablon,Grote Zavel,148917.5,170111.6,B,205,KRAAINEM,POINT (148917.5 170111.6)
205b,1,9,1128,PETIT SABLON,KLEINE ZAVEL,Petit Sablon,Kleine Zavel,149093.0,169943.0,B,205,KRAAINEM,POINT (149093 169943)
205b,1,10,1129,ROYALE,KONING,Royale,Koning,149267.0,170113.0,B,205,KRAAINEM,POINT (149267 170113)
205b,1,11,6355,PALAIS,PALEIZEN,Palais,Paleizen,149449.0,170380.0,B,205,KRAAINEM,POINT (149449 170380)
205b,1,12,6356,PARC,PARK,Parc,Park,149550.0,170690.0,B,205,KRAAINEM,POINT (149550 170690)
205b,1,13,3353,TREURENBERG,TREURENBERG,Treurenberg,Treurenberg,149650.0,170832.0,B,205,KRAAINEM,POINT (149650 170832)
205b,1,14,3354,PRESSE,DRUKPERS,Presse,Drukpers,149944.0,170922.0,B,205,KRAAINEM,POINT (149944 170922)
205b,1,15,1508,MADOU,MADOU,Madou,Madou,150083.0,170970.0,B,205,KRAAINEM,POINT (150083 170970)
205b,1,16,1509,SAINT-JOSSE,SINT-JOOST,Saint-Josse,Sint-Joost,150393.0,171039.0,B,205,KRAAINEM,POINT (150393 171039)
205b,1,17,1510,GUTENBERG,GUTENBERG,Gutenberg,Gutenberg,150601.0,170961.0,B,205,KRAAINEM,POINT (150601 170961)
205b,1,18,1273,AMBIORIX,AMBIORIX,Ambiorix,Ambiorix,151036.5,170647.9,B,205,KRAAINEM,POINT (151036.5 170647.9)
205b,1,19,1402B,MICHEL-ANGE,MICHELANGELO,Michel-Ange,Michelangelo,151257.1,170533.5,B,205,KRAAINEM,POINT (151257.1 170533.5)
205b,1,20,1419,GUEUX,GEUZEN,Gueux,Geuzen,151592.0,170746.0,B,205,KRAAINEM,POINT (151592 170746)
205b,1,21,1403,JAMBLINNE DE MEUX,JAMBLINNE DE MEUX,de Jamblinne de Meux,de Jamblinne de Meux,151759.0,170760.0,B,205,KRAAINEM,POINT (151759 170760)
205b,1,22,3251,PLASKY,PLASKY,Plasky,Plasky,151929.0,171055.0,B,205,KRAAINEM,POINT (151929 171055)
205b,1,23,1516,OPALE,OPAAL,Opale,Opaal,152108.0,171076.0,B,205,KRAAINEM,POINT (152108 171076)
205b,1,24,6451,DIAMANT,DIAMANT,Diamant,Diamant,152314.0,170969.0,B,205,KRAAINEM,POINT (152314 170969)
205b,1,25,1518,LEVIE,LEVIE,Levie,Levie,152746.0,170836.0,B,205,KRAAINEM,POINT (152746 170836)
205b,1,26,1519,MAI,MEI,Mai,Mei,153151.0,170881.0,B,205,KRAAINEM,POINT (153151 170881)
205b,1,27,1520,HEYDENBERG,HEYDENBERG,Heydenberg,Heydenberg,153442.0,170914.0,B,205,KRAAINEM,POINT (153442 170914)
205b,1,28,1521,SPEECKAERT,SPEECKAERT,Speeckaert,Speeckaert,153632.0,170894.0,B,205,KRAAINEM,POINT (153632 170894)
205b,1,29,1522,VERHEYLEWEGHEN,VERHEYLEWEGHEN,Verheyleweghen,Verheyleweghen,153971.0,170860.0,B,205,KRAAINEM,POINT (153971 170860)
205b,1,30,3899,MOONENS,MOONENS,Moonens,Moonens,154232.0,170893.0,B,205,KRAAINEM,POINT (154232 170893)
205b,1,31,1529,HYMANS,HYMANS,Hymans,Hymans,154399.0,170705.0,B,205,KRAAINEM,POINT (154399 170705)
205b,1,32,1386,ROODEBEEK,ROODEBEEK,Roodebeek,Roodebeek,154676.4,170766.4,B,205,KRAAINEM,POINT (154676.4 170766.4)
205b,1,33,1584,KLAKKEDELLE,KLAKKEDELLE,Klakkedelle,Klakkedelle,155208.0,170704.0,B,205,KRAAINEM,POINT (155208 170704)
205b,1,34,1585,VANDERVELDE,VANDERVELDE,Vandervelde,Vandervelde,155560.0,170782.0,B,205,KRAAINEM,POINT (155560 170782)
205b,1,35,1586,ALMA,ALMA,Alma,Alma,156133.0,170834.0,B,205,KRAAINEM,POINT (156133 170834)
205b,1,36,1587,KRAAINEM,KRAAINEM,Kraainem,Kraainem,156372.0,170891.5,B,205,KRAAINEM,POINT (156372 170891.5)
